country,china,netherlands,germany,turkey,usa,belarus,uk,jorea,italy,france,kazakhstan,japan,poland,vietnam,finland,india,belgium,ukraine,brazil,czech republic,spain,uzbekistan,switzerland,austria,slovakia,indonesia,sweden,taiwan,azerbaijan
dec 2015,"2,696.1","3,127.1","1,830.8","1,516.0",795.5,"1,272.2",489.8,"1,117.9","1,457.4",581.3,924.2,"1,260.9",651.9,710.5,503.7,773.4,517.8,746.0,128.6,213.7,258.5,203.8,323.4,90.3,238.5,19.6,131.7,187.0,226.0
jan 2016,"1,721.3","1,883.0","1,431.7","1,134.2",563.3,"1,037.8",462.3,972.7,677.1,289.7,489.2,831.9,445.4,34.0,416.3,206.6,358.7,291.1,45.0,168.9,142.3,92.4,103.3,72.4,193.2,35.7,98.9,171.6,43.1
feb 2016,"1,732.4","2,339.8","1,547.9","1,051.9",633.9,"1,119.6",498.9,712.6,965.6,407.6,632.1,616.6,524.5,125.0,503.2,353.7,572.4,385.1,113.6,171.1,101.6,164.1,173.9,67.1,200.6,35.0,158.3,170.6,70.7
mar 2016,"2,512.3","2,335.3","1,764.8","1,009.8",566.8,"1,353.3",724.4,841.6,901.5,425.9,711.3,889.0,633.8,106.6,423.1,387.8,565.9,518.4,124.7,210.5,112.7,184.3,271.4,68.3,194.3,35.1,164.2,232.9,85.7
apr 2016,"2,141.1","2,474.8","1,645.7","1,011.6",658.3,"1,343.3",532.2,529.4,906.7,407.0,751.8,704.1,767.9,152.2,417.6,501.8,550.1,441.3,116.8,137.3,176.0,151.0,166.2,63.7,169.9,24.8,106.3,162.5,124.3
may 2016,"2,434.9","2,518.7","1,607.4","1,118.7",755.2,"1,317.8",421.5,701.0,"1,141.6",291.9,747.7,665.7,749.9,55.8,581.1,393.0,526.7,461.8,134.5,189.4,103.5,156.2,126.5,70.7,227.0,11.8,113.8,171.0,100.0
jun 2016,"2,493.3","2,461.7","1,539.1","1,098.0",835.2,"1,395.0",587.3,762.9,"1,147.8",431.4,809.9,751.8,647.0,125.4,591.1,421.8,520.6,557.1,183.7,244.5,205.1,180.8,424.3,56.7,250.1,38.7,183.7,257.4,102.1
jul 2016,"2,046.1","2,569.0","1,603.0","1,024.1",649.7,"1,125.2",591.8,918.3,918.0,442.4,751.1,638.6,782.1,50.9,431.5,254.5,379.5,542.7,131.8,221.4,323.4,145.5,193.4,92.5,169.2,11.7,295.7,190.3,114.0
aug 2016,"2,098.5","1,955.9","1,756.7","1,223.8",756.5,"1,191.3",510.0,"1,157.7","1,026.1",340.0,840.2,883.5,883.1,54.6,496.2,395.1,326.9,592.4,137.2,205.7,210.3,192.0,215.6,128.3,222.0,60.5,272.0,222.1,159.7
sep 2016,"2,227.6","2,550.5","2,001.5","1,059.1",976.4,"1,277.2",657.2,839.8,"1,057.8",379.3,840.6,809.8,863.8,77.3,628.6,782.1,546.0,668.2,203.3,235.8,141.7,171.6,391.7,14.3,194.3,31.8,156.7,288.1,120.6
oct 2016,"2,353.7","2,507.1","1,919.5","1,109.0",956.1,"1,385.5",586.4,966.2,"1,255.1",441.9,906.6,824.7,952.6,52.3,752.4,475.0,542.2,649.0,150.4,254.8,195.5,166.3,145.4,128.0,228.4,24.9,166.2,166.7,141.0
nov 2016,"2,565.9","2,838.8","2,159.6","1,387.0",985.5,"1,276.7",550.4,703.0,"1,124.2",444.4,"1,002.5",762.0,855.2,396.6,614.3,506.4,455.0,645.7,170.1,362.9,97.3,160.1,216.0,156.4,209.9,32.4,203.4,282.3,219.8
dec 2016,"3,684.7","2,780.1","2,279.4","1,309.1",885.7,"1,426.0",821.0,893.3,838.4,479.0,"1,077.3",968.2,"1,043.0",141.1,684.8,634.1,399.8,679.1,275.0,289.8,141.4,200.9,503.9,133.6,238.1,60.3,301.7,374.6,225.5
jan 2017,"2,963.1","2,593.9","2,782.0","1,253.3",662.7,"1,382.6",540.2,791.6,909.2,486.5,764.4,680.3,922.0,54.3,760.8,218.6,561.3,434.9,85.9,232.5,106.8,122.9,255.7,153.6,276.4,49.8,162.2,271.7,68.9
feb 2017,"2,509.6","3,252.2","1,834.9","1,184.1",832.8,"1,376.8",619.8,979.1,"1,230.5",494.3,908.4,630.2,875.0,100.9,654.8,354.7,577.0,460.3,115.5,303.7,347.3,155.8,186.9,116.9,287.4,43.4,200.2,287.2,102.4
mar 2017,"3,477.6","3,767.2","2,337.8","1,529.6",809.5,"1,516.8",736.1,"1,278.8","1,076.3",680.4,"1,044.4",932.3,"1,003.1",156.9,768.0,711.4,729.8,707.1,186.3,367.0,138.5,182.0,387.2,75.8,274.4,67.1,250.8,322.8,148.2
apr 2017,"2,898.5","2,738.2","2,059.0","1,364.6",699.9,"1,545.4",506.0,882.7,"1,233.2",481.9,953.3,705.8,883.3,89.6,803.0,256.3,627.1,524.4,139.0,300.3,165.5,185.5,183.7,125.9,223.7,28.0,160.6,282.0,186.7
may 2017,"2,993.9","3,116.6","1,785.3","1,357.9",757.5,"1,614.2",733.2,"1,314.8","1,349.4",424.0,"1,063.2",789.6,"1,010.9",61.8,599.6,645.0,540.0,659.0,160.5,384.7,228.8,201.0,183.8,139.0,228.1,22.2,87.7,315.6,134.5
jun 2017,"3,331.4","3,315.7","1,749.8","1,621.3",908.3,"1,649.2",776.6,"1,011.9","1,111.1",411.4,"1,061.6","1,095.8",762.4,111.1,803.9,528.2,552.3,757.3,261.4,359.8,142.6,211.3,291.3,111.3,277.0,110.0,59.1,260.0,397.0
jul 2017,"2,698.1","2,142.9","1,806.3","1,470.1",822.0,"1,503.9",579.2,916.7,987.8,404.1,"1,008.1","1,101.6",779.4,52.2,574.5,638.2,436.4,499.2,133.4,337.6,231.7,184.0,370.9,121.1,256.0,27.5,170.5,131.1,111.5
aug 2017,"3,073.0","2,924.8","1,984.2","1,454.6",813.7,"1,655.4",892.2,"1,121.3",996.7,374.5,"1,066.1",997.6,854.4,82.2,718.1,606.6,452.0,635.8,193.8,350.0,118.1,224.2,562.5,147.2,302.1,59.4,224.3,230.8,122.5
sep 2017,"2,919.4","2,503.8","1,751.5","1,769.3","1,023.6","1,655.4","1,070.5","1,284.0","1,148.3",432.0,"1,088.4",810.6,991.2,401.3,762.0,477.8,643.2,759.2,138.3,350.8,132.8,228.4,362.5,157.1,226.7,76.0,115.7,338.1,146.0
oct 2017,"3,256.0","3,531.6","2,707.3","1,698.8",934.5,"1,801.3",876.4,965.9,"1,180.2",425.5,"1,230.2",821.6,829.7,85.7,583.2,459.0,542.5,777.3,173.9,372.1,213.0,237.4,330.5,166.6,253.6,95.9,167.8,273.3,152.9
nov 2017,"4,267.1","3,046.0","2,417.1","1,832.8",903.9,"1,822.1",655.9,"1,026.7","1,140.9",605.2,"1,102.0","1,099.4","1,223.1",506.1,781.3,674.7,552.6,831.1,168.8,289.2,168.9,222.3,340.1,227.4,341.9,103.5,200.3,404.9,147.7
dec 2017,"4,529.5","2,644.5","2,489.9","1,874.0",983.2,"2,031.8",705.7,682.8,"1,474.1",612.9,"1,149.5",734.1,"1,478.0",200.2,855.3,886.2,587.4,896.9,275.6,316.1,220.5,470.3,683.5,340.8,306.1,105.1,134.5,242.2,215.0
jan 2018,"4,679.1","3,228.0","2,913.2","2,011.8",802.8,"1,675.1",778.9,873.8,990.1,525.9,895.5,773.8,"1,351.1",80.7,966.7,407.6,827.8,568.1,140.8,312.1,262.3,211.9,144.2,213.4,357.9,23.7,397.6,335.5,98.6
feb 2018,"3,469.7","3,462.3","2,537.5","1,678.8",641.4,"1,768.2",832.6,846.5,"1,103.4",415.1,"1,084.8",861.5,"1,094.5",93.2,"1,071.9",492.9,909.3,700.3,159.4,279.7,205.3,232.9,206.1,305.6,348.5,57.1,338.6,299.5,134.4
mar 2018,"4,091.0","4,029.4","2,999.7","2,366.2",832.1,"1,968.6",781.1,953.2,"1,404.4",713.2,"1,135.8",896.5,"1,558.1",141.0,856.7,636.3,854.0,825.5,192.9,410.8,171.5,261.4,512.8,427.0,224.8,60.1,149.3,499.8,150.4
apr 2018,"4,435.7","4,169.1","2,715.5","1,876.5",808.0,"1,870.8",941.6,"1,372.1","1,473.2",714.8,"1,131.2",990.4,"1,145.7",113.6,"1,034.7",621.2,858.7,722.2,207.9,371.0,139.8,257.6,180.7,299.4,245.9,58.5,297.5,320.0,148.1
may 2018,"4,504.3","2,959.0","2,910.3","1,673.0",890.2,"1,970.0",838.0,"1,915.9","1,298.5",461.5,"1,064.2","1,342.0","1,266.7",134.4,917.3,807.4,748.4,810.0,182.7,505.6,253.3,233.0,394.3,217.8,285.3,69.1,305.8,411.1,141.4
jun 2018,"4,715.3","3,024.6","2,648.8","1,617.9","1,179.6","1,980.7",679.2,"1,278.2","1,322.0",573.2,"1,094.7",954.4,"1,599.3",211.9,967.1,935.4,793.4,780.5,388.3,392.8,247.3,294.3,567.5,217.2,337.0,90.7,299.9,498.3,139.6
jul 2018,"4,654.6","3,023.2","2,262.2","1,713.7",846.7,"1,854.3",924.5,"1,336.2","1,529.2",727.7,"1,128.5",971.1,"1,227.9",121.9,922.7,315.0,714.6,679.2,88.3,408.5,297.8,274.0,321.8,241.8,306.2,38.7,253.7,331.1,124.1
aug 2018,"4,621.5","3,832.8","3,134.4","1,551.7","1,249.4","2,008.8","1,015.5","1,612.3","1,414.6",627.9,"1,158.8","1,389.2","1,399.5",146.9,"1,028.1",600.4,650.1,776.9,178.1,423.5,226.3,287.8,363.4,243.2,266.7,48.6,167.1,505.3,139.5
sep 2018,"5,256.5","3,191.5","2,975.6","1,782.7","1,342.1","1,972.9",781.2,"2,228.0","1,464.4",547.2,990.9,"1,321.4","1,586.4",281.1,750.9,682.9,658.6,858.0,222.5,441.4,104.0,268.3,690.2,210.2,351.1,75.4,144.9,356.1,142.1
oct 2018,"5,031.0","4,131.6","3,433.4","1,476.4","1,422.3","2,116.0",730.2,"1,985.1","1,451.3",869.2,"1,160.8",853.8,"1,417.5",416.4,964.2,424.8,709.4,"1,083.5",249.1,524.8,159.2,308.5,315.7,322.8,388.4,90.6,342.9,294.6,187.5
nov 2018,"5,608.9","4,269.8","3,318.2","1,649.0","1,143.8","1,929.0",698.1,"1,844.7","1,370.5",737.0,"1,051.7","1,181.4","1,487.8",433.6,892.4,732.2,640.7,837.9,327.1,417.8,121.8,318.8,306.5,339.5,310.8,111.6,163.5,340.1,155.1
dec 2018,"4,949.2","4,086.5","2,916.8","1,896.0","1,325.7","1,808.8",725.5,"1,585.9","1,569.5",736.0,"1,144.3",885.5,"1,463.0",282.4,997.7,"1,093.9",846.9,877.4,244.7,408.8,174.0,386.0,512.2,337.6,378.1,158.1,280.0,306.3,152.5
jan 2019,"4,238.0","3,409.3","3,138.2","1,646.7",769.0,"1,577.6",593.9,"1,263.7","1,359.1",719.2,766.6,552.6,882.9,36.1,768.4,490.9,909.8,495.1,90.0,379.9,144.4,220.1,268.9,395.5,348.0,37.9,122.9,256.8,106.2
feb 2019,"4,191.0","4,288.9","2,905.4","1,536.3",922.9,"1,658.0",609.5,"1,451.8","1,027.2",456.8,983.8,"1,082.9",960.3,58.4,715.0,432.1,655.2,796.9,183.3,427.2,153.2,266.6,211.2,828.5,447.8,68.4,208.2,235.1,146.2
mar 2019,"4,723.5","4,447.2","2,811.0","1,813.8",964.7,"1,890.6",824.4,"1,574.8","1,420.9",631.4,"1,106.4",983.4,"1,105.0",56.0,"1,023.6",454.8,559.1,808.5,164.0,384.0,189.2,297.3,447.5,270.6,416.8,45.3,209.4,301.4,159.0
apr 2019,"4,743.2","4,486.9","2,087.7","1,641.8","1,172.4","1,956.2",905.3,"1,536.5","1,189.5",588.3,"1,258.9","1,162.6","1,067.5",98.7,822.2,672.2,715.3,796.6,158.1,360.5,237.4,307.6,242.4,240.8,348.4,77.7,309.5,301.8,204.2
may 2019,"4,359.6","4,016.6","1,488.8","1,394.8","1,459.9","1,616.8",756.2,"1,501.7","1,229.8",390.7,"1,074.8","1,120.8",542.0,116.9,"1,199.6",595.7,543.8,777.1,187.9,408.0,182.9,301.1,334.7,229.0,241.0,23.7,145.0,230.8,140.1
jun 2019,"4,616.0","3,469.6","1,943.3","1,631.3","1,050.2","1,712.3",973.9,"1,380.6","1,017.5",330.0,"1,154.7",644.7,851.6,111.2,759.0,664.8,482.6,467.7,230.8,439.3,358.2,311.6,452.9,175.4,198.6,53.2,145.0,284.3,210.9
jul 2019,"4,894.4","3,687.2","2,298.0","2,045.2","1,059.7","1,785.4",787.5,"1,082.8","1,294.7",452.1,"1,289.6",688.2,"1,176.8",122.3,813.2,441.3,441.1,458.6,229.8,412.9,219.2,289.9,202.4,160.7,323.6,151.6,164.3,264.4,200.1
aug 2019,"4,653.0","2,817.0","1,836.7","2,850.0",998.1,"1,859.7","1,264.9","1,377.8","1,134.9",435.1,"1,274.0",917.7,"1,046.2",82.1,930.7,505.4,388.5,403.4,225.9,428.2,192.1,355.2,194.2,162.6,375.8,33.2,167.3,241.6,238.9
sep 2019,"4,774.0","3,855.7","2,054.0","1,552.3","1,144.1","1,898.2","1,176.5","1,650.3","1,078.2",531.5,"1,255.6","1,496.0","1,124.0",145.6,746.0,585.9,421.5,397.1,353.5,394.2,203.7,334.2,569.3,144.8,342.6,56.8,273.3,258.1,196.6
oct 2019,"4,857.0","3,799.1","2,767.8","1,693.4","1,167.2","1,763.4","1,993.1","1,492.4","1,098.7",713.1,"1,319.8","1,017.2","1,114.1",137.5,673.5,477.3,529.1,421.5,210.7,417.0,107.4,381.0,200.7,243.7,356.7,56.0,239.5,343.0,229.8
nov 2019,"5,187.9","3,254.4","2,311.2","1,482.7","1,208.2","1,960.6","1,558.6","1,037.8","1,377.6",574.8,"1,402.9",953.3,"1,293.4",77.6,801.7,936.9,489.0,394.5,183.0,408.3,192.4,410.3,157.2,392.6,347.8,77.5,136.0,275.9,266.6
dec 2019,"6,077.8","3,260.5","2,406.9","1,894.4","1,211.9","2,030.8","1,821.1","1,006.9","1,113.7",546.3,"1,399.7",734.9,"1,231.0",92.0,816.7,"1,050.4",645.1,417.3,237.6,401.6,378.3,432.6,387.4,272.9,316.3,88.4,176.7,229.9,213.7
jan 2020,"4,950.1","2,816.1","2,265.3","1,789.5",888.3,"1,086.7","1,209.3",944.5,"1,040.7",488.2,"1,064.6",789.0,941.0,56.2,860.2,499.7,765.6,444.7,75.1,251.2,209.8,269.6,214.1,230.0,460.3,77.0,67.8,215.6,155.8
feb 2020,"4,473.8","2,432.3","1,795.0","1,335.1","1,199.9","1,184.7","1,116.7",917.4,943.9,626.9,"1,167.7",718.3,932.5,64.0,716.6,336.4,644.4,568.7,85.0,238.0,287.1,320.6,173.1,148.3,323.9,35.5,81.3,206.9,146.7
mar 2020,"3,750.3","2,888.0","1,538.8","1,451.3","1,339.5","1,197.3","1,012.6","1,538.4","1,113.4",391.1,"1,073.3",945.2,833.3,144.7,896.9,451.5,615.4,559.2,132.4,170.3,162.8,375.1,440.3,118.9,233.3,61.0,145.6,253.1,195.6
apr 2020,"3,467.1","1,894.9",937.9,"1,357.8",725.2,995.8,"1,970.7","1,266.5",681.9,407.9,882.2,748.8,591.4,175.3,433.3,357.7,390.1,480.6,114.5,106.1,115.9,444.0,461.9,131.0,114.4,52.9,94.3,241.8,166.7
may 2020,"3,267.7","1,577.2","1,089.2",863.1,681.7,"1,212.5","1,473.5",686.5,539.3,308.9,984.1,793.1,517.0,121.9,376.3,280.6,401.0,470.1,161.6,115.9,169.9,374.4,102.1,134.7,187.8,19.9,89.1,264.7,150.5
jun 2020,"4,142.5","1,720.9","1,256.7",899.5,722.7,"1,277.7","1,864.4",952.0,652.9,260.5,"1,375.7",684.7,859.2,120.6,437.4,412.2,457.4,508.1,168.2,195.8,100.5,354.3,138.3,106.4,202.9,42.8,113.7,252.4,136.0
jul 2020,"4,025.2","1,543.3","1,130.9","1,140.1",606.4,"1,444.0","1,645.1",931.9,640.1,318.4,"1,199.9",899.0,744.7,132.2,437.0,615.3,337.0,513.8,155.8,201.7,112.8,387.3,209.0,71.6,246.4,35.2,118.1,345.5,159.0
aug 2020,"3,599.1","1,449.1","1,337.2","1,250.8",734.4,"1,272.7","1,748.6","1,009.1",661.7,317.7,"1,120.1",720.8,735.4,121.5,448.8,366.3,249.1,513.6,221.2,232.6,62.8,348.0,206.2,86.5,263.9,22.0,41.6,221.8,180.1
sep 2020,"4,212.6","2,033.3","1,634.9","1,536.1","1,173.9","1,412.9","3,860.1",956.3,905.1,397.7,"1,284.0",733.3,750.2,167.4,574.5,604.6,503.8,515.5,200.2,263.7,128.4,492.4,156.6,109.0,243.5,48.5,71.9,314.6,194.0
oct 2020,"3,773.2","1,705.9","1,702.7","1,314.5",898.5,"1,533.9","2,786.9",963.1,916.4,424.3,"1,266.0",556.4,877.7,154.3,669.4,387.2,341.3,543.8,162.1,210.9,100.1,493.3,154.1,161.0,241.9,44.8,100.3,261.0,186.9
nov 2020,"4,285.4","2,233.7","1,809.4","1,389.3",794.8,"1,604.9","2,643.8","1,057.0",722.7,391.7,"1,302.3",794.5,820.6,147.3,447.7,546.5,397.4,566.4,216.0,224.0,121.3,400.9,152.6,187.1,269.6,69.4,72.2,251.3,159.1
dec 2020,"5,302.4","2,522.9","2,122.2","1,774.0","1,073.5","1,786.5","1,823.9","1,247.0","1,219.6",341.7,"1,386.9",671.2,964.3,215.7,802.8,937.8,605.8,623.1,302.0,221.3,102.9,399.6,472.3,169.2,244.2,56.4,47.0,262.2,245.0
jan 2021,"4,315.8","1,974.4","1,838.0","1,700.3",687.6,"1,407.1","1,141.7",833.3,"1,099.2",638.7,"1,007.3",415.3,864.5,89.0,434.3,344.5,670.5,370.1,196.7,280.0,158.4,253.3,146.5,146.7,280.2,71.2,32.1,220.1,149.4
feb 2021,"4,694.0","2,826.3","2,158.6","1,606.6","1,120.9","1,557.9","1,156.3","1,001.5",706.5,474.4,"1,222.9",525.2,756.5,87.8,773.0,330.2,451.3,575.0,238.6,260.1,183.7,287.6,167.5,172.4,289.9,23.8,28.1,243.5,183.5
mar 2021,"5,599.6","3,252.3","2,017.7","1,897.8","1,542.4","1,891.5","1,746.2","1,010.6","1,015.6",712.2,"1,500.0",984.0,"1,039.8",87.5,909.3,641.5,538.3,650.8,389.2,301.4,205.9,379.3,206.1,191.5,355.3,66.0,84.9,390.6,186.1
apr 2021,"5,245.6","2,972.7","2,252.3","1,992.7","1,410.0","2,031.2","1,894.3",853.0,"1,190.3",743.6,"1,507.7",619.9,"1,071.3",119.1,887.5,615.9,"1,095.9",571.3,286.6,410.3,409.3,392.1,160.1,215.0,315.7,34.4,93.0,256.5,185.0
may 2021,"4,801.0","3,331.9","2,313.1","1,616.0","1,327.2","1,859.4","1,159.8","1,719.3","1,106.6",727.3,"1,472.7",619.0,"1,150.6",82.7,564.6,388.2,495.9,523.2,416.9,501.7,273.6,350.1,173.5,227.8,409.2,23.4,99.5,301.3,132.1
jun 2021,"6,036.5","4,041.5","2,342.7","2,288.1","1,628.0","1,851.7","2,348.8","2,045.5","1,382.9",601.1,"1,589.5","1,563.8","1,454.2",103.9,556.9,892.6,711.0,628.6,375.6,428.8,295.9,369.4,311.2,237.8,351.2,49.3,104.2,447.1,191.9
jul 2021,"6,216.0","3,066.8","2,600.8","2,947.6","1,984.9","1,993.4","2,067.4","1,561.8","1,381.1",589.4,"1,555.1","1,068.0","1,608.2",272.1,680.3,632.4,"1,120.9",554.4,307.1,286.7,264.9,394.3,296.8,217.3,364.4,28.9,152.2,560.2,145.9
aug 2021,"5,770.6","3,947.8","2,783.8","2,389.8","1,903.7","2,011.2","2,467.8",972.9,"1,918.1",827.2,"1,583.8",684.7,"1,343.5",145.1,707.7,636.6,656.2,722.1,379.4,240.4,337.5,427.9,113.2,263.5,456.9,31.4,120.4,151.1,203.5
sep 2021,"6,116.5","3,702.9","2,713.3","2,178.9","1,643.1","2,090.9","1,731.3","1,902.9","1,635.3",792.4,"1,703.6",839.5,"1,477.5",159.6,669.4,"1,113.5",769.0,773.1,670.6,315.4,674.8,492.7,394.4,346.6,455.4,59.7,98.2,337.0,219.7
oct 2021,"6,696.4","4,233.5","2,859.3","2,246.2","1,359.2","2,114.3","2,111.4","1,865.1","2,435.0","1,249.6","1,648.3","1,193.4","1,836.0",422.4,914.7,742.9,683.0,758.5,496.8,445.3,332.8,553.7,218.4,133.3,544.5,154.0,110.3,183.9,212.4
nov 2021,"6,620.7","4,524.8","2,862.2","2,837.9","1,256.5","2,259.9","2,374.8",823.3,"2,676.4","1,199.6","1,786.2",903.5,"1,930.5",174.5,"1,067.8","1,569.4",551.8,905.7,666.0,215.0,326.5,576.8,263.1,503.9,612.5,69.5,61.6,135.8,211.0
dec 2021,"6,788.8","4,260.9","2,984.6","3,364.5","1,659.2","2,068.7","2,058.0","2,303.7","2,642.4","1,275.5","1,918.3","1,308.7","2,158.9",489.9,"1,488.9","1,219.4",927.5,"1,096.6",837.7,331.4,380.9,727.9,338.1,573.2,665.9,69.2,87.2,288.5,304.0
