country,china,netherlands,germany,turkey,usa,belarus,uk,jorea,italy,france,kazakhstan,japan,poland,vietnam,finland,india,belgium,ukraine,brazil,czech republic,spain,uzbekistan,switzerland,austria,slovakia,indonesia,sweden,taiwan,azerbaijan
oct 2019,"5,171.7",377.1,"2,464.7",477.3,"1,125.6","1,222.5",399.7,802.9,"1,137.6",880.9,419.7,741.8,505.6,347.3,272.2,392.8,229.6,410.0,212.3,367.8,332.8,98.3,287.4,251.4,183.5,167.9,227.1,187.5,83.7
nov 2019,"5,113.2",390.3,"2,306.0",483.0,"1,077.1","1,169.6",410.3,542.2,"1,116.3",899.0,489.7,776.9,472.3,345.3,281.8,385.1,209.9,374.3,175.4,331.3,332.5,97.4,291.2,240.0,210.9,141.8,220.8,178.7,99.4
dec 2019,"5,185.0",447.3,"2,328.5",555.3,"1,070.0","1,260.1",360.1,566.8,"1,107.2","1,066.9",606.8,693.4,482.0,304.6,299.8,395.7,225.3,401.4,181.1,407.8,329.5,119.3,401.0,239.6,193.7,150.9,193.4,218.8,84.9
jan 2020,"4,495.6",211.7,"1,309.0",373.6,828.1,899.2,229.1,546.4,542.0,535.4,372.8,543.5,296.9,258.9,188.2,304.7,140.1,271.0,108.9,217.3,173.6,65.1,212.6,132.4,111.6,144.9,110.7,124.2,46.7
feb 2020,"3,632.9",276.8,"1,836.9",416.8,934.3,"1,037.8",278.3,462.1,809.7,843.4,392.6,486.8,388.3,303.1,220.1,336.9,166.6,309.3,173.1,275.4,238.6,104.5,200.7,225.9,167.5,120.7,151.4,152.2,59.6
mar 2020,"3,467.8",330.2,"2,118.8",424.8,"1,505.7","1,094.6",333.0,543.2,870.2,774.6,415.2,851.1,442.9,297.8,231.5,339.4,188.6,337.2,195.6,309.2,338.4,103.7,214.6,179.8,164.6,159.0,183.7,169.9,54.4
apr 2020,"3,822.7",273.1,"1,689.0",301.8,"1,416.2",842.8,255.0,507.3,679.0,481.1,350.0,571.4,315.4,217.8,228.7,260.7,161.2,272.8,189.9,206.0,211.6,65.9,171.1,187.3,81.4,136.0,132.2,131.4,54.9
may 2020,"4,449.9",263.0,"1,741.8",289.3,"1,030.5",890.1,206.6,457.1,566.7,623.0,348.1,488.5,293.0,260.7,199.8,204.5,141.9,302.5,155.7,258.7,242.2,86.1,189.9,170.4,77.4,157.1,123.4,117.7,86.4
jun 2020,"4,569.1",366.2,"1,785.3",396.7,"1,135.4","1,032.4",221.4,519.6,880.6,623.3,403.2,576.4,378.6,310.5,258.1,202.0,207.3,281.6,158.3,330.0,240.9,124.8,221.2,220.6,137.9,121.9,158.0,145.5,107.3
jul 2020,"4,922.8",363.1,"1,827.3",457.2,"1,026.1","1,063.8",238.8,449.2,903.5,523.0,412.1,508.4,376.6,434.1,277.1,224.3,177.7,329.6,197.0,334.0,224.9,126.9,181.4,223.2,161.7,130.3,176.0,169.8,74.9
aug 2020,"4,891.6",291.4,"1,922.7",394.2,945.0,"1,105.3",283.0,514.9,904.8,632.2,484.9,440.8,394.3,513.6,233.6,271.8,177.4,308.5,146.2,261.4,253.0,115.2,243.2,197.4,123.9,153.2,118.9,168.2,50.9
sep 2020,"4,870.2",346.0,"2,097.1",441.0,822.0,"1,076.2",313.5,556.3,827.9,781.5,410.9,527.7,473.5,397.4,234.2,285.0,194.5,318.6,170.2,350.4,271.2,114.2,194.6,192.2,143.5,156.0,171.1,172.0,49.6
oct 2020,"5,143.3",337.0,"2,311.1",471.8,"1,079.2","1,194.3",335.5,579.0,"1,022.1",775.1,465.9,642.1,509.7,321.0,274.4,308.3,206.7,293.3,176.4,372.3,290.6,103.4,214.7,253.6,141.6,183.3,193.1,185.9,63.0
nov 2020,"5,166.4",324.0,"2,382.7",506.9,"1,236.0","1,142.1",311.7,987.7,"1,046.7",673.4,494.3,693.9,475.3,423.6,277.1,332.3,183.8,298.1,165.1,373.1,265.6,103.1,282.1,224.0,167.9,169.5,196.3,176.3,85.6
dec 2020,"5,517.8",366.3,"2,399.8",639.0,"1,237.9","1,248.0",357.5,"1,048.8","1,149.3",904.4,523.3,783.5,514.5,306.9,296.5,392.7,205.6,372.4,173.8,370.5,325.1,116.6,389.6,279.6,191.8,158.1,212.2,216.8,80.3
jan 2021,"4,376.2",205.7,"1,267.5",376.1,760.3,933.5,202.7,"1,275.1",613.6,470.7,413.8,563.6,314.0,371.4,190.3,257.6,114.9,226.2,140.6,204.9,188.5,82.9,211.9,123.5,125.9,178.1,131.5,130.0,48.1
feb 2021,"4,714.3",307.3,"2,043.7",474.6,"1,396.5","1,099.4",292.4,872.2,975.7,754.7,434.0,598.0,452.3,354.4,271.8,347.5,175.2,259.4,108.0,276.9,267.0,100.7,217.0,226.9,170.8,186.2,218.4,155.6,53.0
mar 2021,"5,467.4",373.0,"2,549.2",549.1,"1,487.6","1,292.7",375.9,"1,691.8","1,069.8",800.8,584.0,794.2,565.8,434.6,292.1,395.0,236.7,321.3,176.0,358.1,318.1,122.1,251.1,255.8,168.7,177.4,236.7,185.8,60.7
apr 2021,"5,824.3",513.2,"2,440.3",542.9,"1,749.4","1,277.1",350.3,"1,525.2",970.2,932.0,649.0,776.2,503.6,344.6,323.1,347.1,217.4,318.4,233.1,336.5,300.4,131.8,226.7,251.4,187.2,238.5,207.9,190.9,73.9
may 2021,"5,491.5",285.1,"2,349.4",510.4,"1,346.6","1,261.7",331.0,860.7,"1,000.0","1,407.6",657.4,770.5,492.2,360.4,312.2,345.9,212.7,306.4,197.1,342.6,288.7,124.9,290.8,228.9,151.2,190.9,222.4,185.2,89.5
jun 2021,"5,587.5",379.6,"2,271.7",624.8,"1,355.1","1,326.0",390.9,883.2,"1,017.1","1,225.3",723.6,756.4,484.3,422.0,324.3,324.6,237.5,428.9,283.2,370.7,294.7,171.7,268.6,231.2,179.9,235.7,231.7,199.6,153.5
jul 2021,"5,893.9",407.2,"2,360.9",530.5,"1,585.9","1,278.8",333.8,998.6,"1,117.1","1,528.9",653.2,883.8,487.0,380.8,313.4,410.6,201.0,410.5,181.3,291.7,278.3,149.7,317.0,213.2,170.9,229.1,187.2,211.4,78.3
aug 2021,"6,206.2",335.1,"2,336.6",576.4,"1,708.5","1,372.0",300.6,910.4,"1,092.4","1,307.0",599.5,815.8,464.7,485.8,267.5,363.0,219.5,354.5,177.1,267.3,298.6,155.3,305.1,230.8,146.6,239.3,142.1,205.7,72.0
sep 2021,"6,987.9",356.8,"2,294.1",503.8,"1,190.1","1,445.1",402.5,831.3,903.7,723.4,545.3,766.4,511.1,453.9,289.5,377.0,224.1,333.3,149.1,297.7,264.5,152.7,300.4,233.0,146.2,195.9,211.1,224.7,72.2
oct 2021,"6,893.6",368.0,"2,337.2",569.0,"1,331.6","1,258.5",540.5,829.7,"1,074.9","1,018.3",519.8,748.3,506.8,435.8,333.8,391.0,246.5,332.9,193.8,277.3,303.8,161.1,258.6,179.3,165.1,243.9,223.4,216.5,88.8
nov 2021,"7,040.4",380.4,"2,545.4",619.3,"1,228.2","1,519.2",429.4,"1,243.3","1,060.4",914.9,647.7,821.6,504.3,457.5,308.3,446.6,217.1,389.3,145.3,269.1,288.8,164.7,394.8,231.7,147.3,252.3,228.9,238.8,124.4
dec 2021,"8,216.7",366.2,"2,565.8",641.4,"1,732.3","1,572.4",505.4,"1,066.5","1,139.3","1,125.5",708.1,832.6,523.8,392.1,339.2,421.7,220.8,475.2,238.5,330.1,414.8,188.7,330.1,252.1,189.9,258.1,251.0,248.2,117.6
